reviewer_id,review,anotacao,recommend_to_a_friend,site_category_lv1,reviewer_birth_year,reviewer_gender,overall_rating
444af9c0d36fb8d940544a8fb64e48f5b2d6ced8685acd4686cb98ef918e506c,"Produto legal, mas as luzes eu não gostei O produto é bem legal, ouço e falo nitidamente, mas as luzes são muito ruim, poderia ter um botão de liga e desliga para os leds, tive que abrir e cortar as luzes por que parecida uma boate a noite, eu não gostei delas. Mas tirando isso o poduto é bom!",positivo + negativo,Yes,Áudio,1978,M,3
8be2ed94bc926d67da82b58b4a6ac11ac444abd2cb6a69856dfd5d164db30f9b,"Razoável O produto no geral é bom, os pés deixou a desejar, no encaixar já quebrou.",positivo + negativo,Yes,TV e Home Theater,1978,M,3
0720aa1230c0e44e9c39350fedf121e4153c839a283177d327d74ecbe69d748b,"recebi com defeito Á câmera não  é ruim,porém o produto veio com defeito na tela não emite o aviso sonoro e,como  pagar para retirar e encaminhar para á loja fica muito caro tenho que ficar com o produto defeituoso.",positivo + negativo,No,Automotivo,1978,M,3
ff0f80c00e2f9172b41874548d5c2dcf4e9e8566a057f880a9c21fbb141fc227,"recomendo apesar do atraso na entrega ,o produto chegou em perfeito estado. Capacete modelo moderno ,minha opinião é que faltou a opção de cores o qual só tem azul e vermelho.  Sempre compro no site da americanas e foi a primeira vez que atrasou.",positivo + negativo,Yes,Automotivo,1978,M,3
e5acde1149cdf0647d60d074719b7a42e28d261812d51213cb4aba116544416f,"Recomendo Esse produto é bom, mas não é ótimo. Peças de qualidade OK.",positivo + negativo,Yes,Eletroportáteis,1978,F,3
5a04b4627f7ea7e485921fb31ecb34e59ace961d1bc5c2c3136c59798582ed15,"Recomendo Facilitou bastante o dia a dia, satisfeita com o produto.",positivo,Yes,Utilidades Domésticas,1978,F,3
9f97d0779f23abc28263288f4b9e4122c411c670ce333409bccef7baf41b5df4,Satisfeito com o produto. Acho que a bateria poderia durar mais. O som é bem alto. Meu filho adorou.,positivo + negativo,Yes,Esporte e Lazer,1978,M,3
66818a5ca64c97321d53c287ac7f5a643c0e9203c254610199bade8f4162a1cc,Satisfeito Ótimo jogo. Todo online.  Sem Internet nem compre.,positivo,Yes,Games,1978,M,3
0f9704e756c1c21f8cb0eb6def1c3f59714bc6fdca286c3743dc30877093fb72,"Satisfez minhas expectativas Gostei, para minhas necessidades que eram, apenas camisetas, bermudas e peças intimas.. esta perfeito",positivo,Yes,Móveis,1978,M,3
ef2862a4946d45b133a545e9677f79928de4a1dce920c203b84e5ff67fa88939,Simples porém bom Boa aparência e visibilidade com pilhas diferenciadas Gostei do produto,positivo + negativo,Yes,Saúde,1978,M,3
586a16895a8a5529dc7e7e9a4daa657c214ff5b701901a1e9105b8eb565ff8e1,Só achei que ele ficava mais alto. A velocidade e boa altura não ....si fosse mair ficaria top,positivo + negativo,Yes,Ar-condicionado e Aquecedores,1978,F,3
d92599debd202a11a8e5822df6360ff9359bc13544498eab54724754ba6f6a43,Tudo como combinado A encomenda chegou no prazo!  Recomendo o produto!,positivo,Yes,Informática e Acessórios,1978,M,3
30708846d14c8e5baca36d6ad5961ebe04c8a299d00d3563ff1daaea742a077d,"um bom livro Um bom livro, de fácil assimilação, acho que vou achá-lo ótimo, mas ainda não terminei de ler.",positivo,Yes,Livros,1978,M,3
7ea41093ca8d43090b869015f3ece55b6d835652ee01b37610257a0b8618ffed,Um bom produto!! O ferro atendeu as expectativas a entrega foi rápida uma boa escolha!!,positivo,No,Eletroportáteis,1978,F,3
c9edba2545c5e33773892d56e9febc0866e8cc353bfc72a19a725511cd1ad409,Util... Sempre utilize. ..e bom...e seguro...usei para a minha primeira filha e foi mto bom...,positivo,Yes,Bebês,1978,F,3
b8028bd6011f5dee3c6d849aca0da63f6541c9cf1672faca3b19b253a863c208,"veio com avaria relatei em um e-mail anterior que veio uma panela com avaria na tampa e no fundo do produto o parceiro ficou de entrar em contato comigo e até  o presente momento o parceiro não fez esse contato, portanto estou insatisfeito com o produto o praceiro não tive nenhum interesse em resolver meu problema, espero que voçês da Americanas possam me atender já que o seu parceiro o fez. Aguardo um retorno pontual da Americanas.",negativo,No,Utilidades Domésticas,1978,M,3
c5c917132f787d50fbe1995ffc275b23152177ef3912df04db4579f9ffdefc0d,xxxxxx toda vez que voces anuncia esse produto eu tento comprar mas não tem o produto disponivel lamentavel isso,negativo,Yes,Eletrodomésticos,1978,F,3
cb0721cddd0a8e8fc1ab3aafd6f566a39ac436cb7dd6a82889e474a92fbb94bd," Não foi o que esperava Minha entrega levou o prazo máximo da entrega e uma transportadora passou pra outra e a mercadoria não chegou em boas condições. Entrega péssima. O produto para ser usado como monitor de pc foi outra decepção. A q tinha antes fullhd era melhor, não comia parte da tela, mesmo q pequeno e o brilho não era tão incomodo. Meu conselho é que se vc for comprar para usar no computador, q tente testar antes. A tela anti reflexiva tb não foi o q esperava. ",negativo,No,TV e Home Theater,1979,M,3
dd510a46804bba71991f150eb14b80b3510b6aa4ce8e49193f7976e2cba12307,"10 recebi o produto dentro do prazo,encomendo para quem está na dúvida.",positivo,Yes,Câmeras e Filmadoras,1979,M,3
fe9179e38b3b7ac3168095f59e4b2f620fa6c83709d6554a5102c66e3c0ef5e9,Adorei Adorei porem a bateria nao aguenta o dia Todo .....,positivo + negativo,Yes,Celulares e Smartphones,1979,F,3
75ed6c501966707c3aeef995a6107d7ba75398e016adf18d603c4b28a8ceffd9,"Ainda não posso avaliar Ainda não dá para dar uma opinião, vamos ver se irá durar o tanto que promete.",neutro,Yes,Informática e Acessórios,1979,M,3
428d18cedd56445d8d8a025b253ad092d9c9d82cbeed87f454413f9cb2e66352,Amassado Bom só veio amassadas as caixas mas em geral o produto sim eh bom,positivo + negativo,Yes,Pet Shop,1979,F,3
e0c3b8ed9a8f86b4f4b30e1cc7053504a75eee3908d0b61c884d6ee621070d9f,"Aparelho bom É bonzinho só q com o tempo ele começa a travar,  mas como é só pra jogar mesmo, ta bom",positivo + negativo,Yes,Informática,1979,M,3
634f912c20e4044d26b0c7486ba4ad64efb632a2f96e23d2bde5bb9d93ad01ad,"Aquece bem Aquece ambiente de médio tamanho, por exemplo um quarto com maiores dimensões, achei o produto eficiente, mas deveria vir com um cabo de força um pouco maior.   Ele cumpre o papel de esquentar um quarto, mas não uma sala de maiores dimensões por exemplo.",positivo + negativo,Yes,Casa e Construção,1979,M,3
b948575752bc683c354e8ba63d8d348e4a8af14f6abd7b36ed06120147d3b54f,asbaf badfbadbf . asdasbadfbfdabdafbadfbadfbdfb asdv;namvampv,neutro,Yes,Informática e Acessórios,1979,M,3
2e017bcec02b7ee80a1354d0004b08c9e3de05608fa26944486b4b12ab0befee,Atende as expectativas O produto é o mesmo apresentado no site. Boa qualidade.,positivo,Yes,Eletroportáteis,1979,M,3
736f5b289c499adeecfcb7e3cc7f130932c18e1299392764544c01a47a9ef7fa,Atendeu minhas expectativas Almofada firme como eu queria. Altura boa. Um pouco do enchimento está preso na costura. Porém não acredito que venha a se perder. E por esse preço realmente está dentro das minhas expectativas. E a entrega chegou antes do prazo.,positivo + negativo,Yes,Móveis,1979,M,3
0f5d51c87433b7e957853a38489643e1743c722cf9095e0db6f930536d57fbd7,avaliacao so o preco ke poderia ser mais acessivel a entrega ser um pouco mais rapida,positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
8ae51f82bdc67d6b7096c9cbd12ed9308b273d511cf65d93f16893e45262dfa5,"Boa Bateria! Finalmente consegui comprar uma bateria original para o meu Lumia 1520. Após mais de um ano usando baterias paralelas que prejudicavam o funcionamento do aparelho, com essa bateria meu 1520 renasceu! Recomendo a todos!",positivo,Yes,Celulares e Smartphones,1979,F,3
7f9c1391e94236742687cf6f74d349a6dfe871d36dc2cd6d0b6d2156fb07239e,"Boa Muito prática ,e super fácil de usar.   Recomendo!!",positivo,Yes,Informática e Acessórios,1979,F,3
67c044be09b1f2f0a38d4bd7f6d4d2478fd9fe2a1dc190140c259e74a7b220a3,Bom A única coisa que não gostei foi teclado pois deveria ter a opção de aumentar o tamanho das letras e mudar a cor de fundo.,positivo + negativo,Yes,Celulares e Smartphones,1979,F,3
acf442e1fff8729e27bd21fa69fb4db0a4e7db1bd55e02a4f72b0cbcb37a60d9,"Bom Acho que o tecido poderia ser melhor, tipo algodão, por que o chão fica úmido.",positivo + negativo,Yes,Utilidades Domésticas,1979,F,3
29e5e902d68518e87a729bc79762a550b3952720b6259d77b5ccafbf417c17d2,"Bom Adorei muito prático,  Deveria ter mais opção de modelos e cor.",positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
4495af5896faa230c5e7822b7df60247c03039731d7276598b75d948858a308d,bom bom meu filho gostou recomendo para crianças de 3 anos pra cima,positivo,Yes,Brinquedos,1979,M,3
db555d876fdecec9d11d99e18b5d442a8e584e4a296f3588e9a9322cc581dea5,"Bom Bom produto. Limitado, mas, bom produto. Que mer da!  Pedem para eu fazer uma avaliação e ficam exigindo explicações longas. Bom produto e ponto.",positivo + negativo,Yes,Automotivo,1979,M,3
557abe7959effdc4e2cb16b7eca94bf7a2ce2356369d4808d9027fb8f62af0f6,"Bom Chegou antes do prazo, gostei do produto, só que no anúncio diz que vem com fone de ouvido e o meu não veio.",positivo + negativo,Yes,Celulares e Smartphones,1979,F,3
5bf0c9912aacceba806b9827dd382174bc31be38c074f7d8745c1d75f956f2a5,"Bom custo benefício e acabamento O acabamento das costuras, travas e do bordado é excepcional, principalmente levando-se em consideração o custo. Em relação ao custo, poderia ser um pouco mais caro oferecendo o acabamento emborrachado embaixo presente somente no tapete do meio (túnel) e que falta nos outros 4 tapetes maiores. Vale a pena o acabamento pelo custo.",positivo + negativo,Yes,Automotivo,1979,M,3
7ac6c8b5a73bc27d671ee6dd0dd50d2ad24db24e36c782373bb2c226c6e0c5a8,bom custo e beneficio bom custo/benefício. A única coisa negativa é que o forno não tem luz interna quando está cozinhando o alimento.,positivo + negativo,Yes,Eletrodomésticos,1979,M,3
b65b1a65b0672d5e3e9791afda6ce2f6c1b01331abffdcb1cec5a26035a4f773,"Bom custo x beneficio Produto cumpre o que promete, mas poderia pelo menos vir com conectores para encaixe do cabo e a antena poderia vir com a base de sustentação, pois não é somente receber o produto e instalar, precisa ir em uma ferragem antes. Nota 7 para a compra.",positivo + negativo,Yes,TV e Home Theater,1979,M,3
6b3a3e029b73c25d8957b47132c628c1b3d96e27ad0fcca65a946bd7126260e0,"Bom desempenho Até o momento tenho gostado muito do aparelho, a bateria rende até bem, é bem funcional, boa câmera, o ponto que não gostei muito é que vem muitos apps da samsung instalados o que acaba consumindo muita memória.",positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
e86e95cd1068488f144df598fdc393414b93dbb8a2b8b5ef79df4e9f3294541f,Bom espelho Ótimo recomendo esse produto Bom para maquiar exelente,positivo,Yes,Decoração,1979,M,3
73a783bee93b929d1ad9de42e412b039af8c2b253b5e7c5758ea798d8afa0b84,"Bom mais pode melhorar! Gostei da Fritadeira sem óleo Britânia, porém pode melhorar...há alguns produtos q não estão relacionados que ficamos sem sabe como fazer.Acho que poderia vir um livro de receitas ou dicas...acessei um site com dicas de terceiros para não errar no ponto do alimento! Mas recomendo é rápida, fácil de limpar e guardar! ;)",positivo + negativo,Yes,Eletroportáteis,1979,F,3
b18443868d9bbfa0f73bc7dd753bb3147a87ae00c01a142088b738226a81eb17,"Bom mas menos bonito que na foto! Produto é realmente bom, rápido, desempenho da bateria muito bom, porém não é bonito como nas fotos, pessoalmente este note da Dell deixa a desejar neste quesito.  Note é emborrachado, teclas iluminam razoavelmente bem em 3 opções porém teclado é padrão internacional.  Tela boa full HD com bom constraste. Acredito que a Tela poderia ter as bordas mais finas mas nada que atrapalhe a aparencia geral do produto, como eu disse, apenas isso tenho para deixar como negativo. Outra coisa legal é no possível upgrande, apenas um pequeno parafuso na tampa de baixo facilitam a troca e manutenção do mesmo, ponto positivo para se fazer um gost de sistema e upgrade de memória. De resto, gostei do produto.",positivo + negativo,Yes,Informática,1979,F,3
ad0c02695a40f61b159327116c12433fd35e6ddb462c741f7b9b15499f247eca,"Bom para o que se destina Produto de entrada e não devemos esperar muito dele, mas dentro de sua categoria é uma boa escolha.",positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
c795a7578d1b24f5ad5e9e5b230ea3aced569a8d123cf3bd28787b8a8afccb42,Bom preço Achei que fosse um pouco maior.  Mas pelo preço que paguei estou satisfeito.,positivo + negativo,Yes,Móveis,1979,M,3
c96a4350d5a3d73094f8e289bc34f92043466bc033863f3effc3b91959c7c85d,"Bom produto A cortina é bonita! O tecido é lindo! Mas o material dos ilhós é plástico e inferior, dando um contraste negativo com o tecido.",positivo + negativo,Yes,"Cama, Mesa e Banho",1979,M,3
38336d80dfb16d4233343cf69864dd2447b59f1b7498c494b0a35fbc0154bbc3,"Bom produto A TV e boa , mas esta travando não funciona o controle e nem o mouse, daí tem que tirar da tomada e religar",positivo + negativo,Yes,TV e Home Theater,1979,F,3
81a7f6289274597fe3fac09d558de540658c424867bfc47c7702fbe93db5914f,"bom produto Boa escova, seca bem o cabelo, porém não alisa o cabelo como uma escova realizada com secador comum, mesmo, devido ser larga não tem efeito de alisar a raiz dos Cabelos, mas socorre bem numa emergência",positivo + negativo,Yes,Beleza e Perfumaria,1979,M,3
5fb237e760133ed671252100667dbbb492d96531ac6a3252608cd5932abb9e29,bom Produto bom mais poderia ser um pouquinho mais reforçado,positivo + negativo,Yes,Móveis,1979,F,3
0c3bcd94de226ca55d7cf410bbc42999749a8651337e34e9313d1fe601cb36b1,"Bom produto Bom produto para crianças até 5 anos, mas poderia ser com caixa de rolamentos no guidão, pois é um pouco duro para manobras e a roda traseira fica atritanto com o freio devido a estrutura plástica.",positivo + negativo,Yes,Brinquedos,1979,F,3
bfe5faf860674a45bff14b4cb8dd84f600721a7dfe726a2215418b42f5657e4e,"bom produto bom, tem ter cuidado com rotaçao alta pode ser perigoso",positivo,Yes,"Agro, Indústria e Comércio",1979,M,3
298ca33ba2e5e8c6a9e2420bfea06fedebec5ed712c56362efc3c3358a661905,"Bom Produto dentro do esperado, conforme especificação. Acho apenas que o valor poderia ser mais em conta, visto que  aparelho não pode molhar.",positivo + negativo,Yes,Beleza e Perfumaria,1979,M,3
b49f7c31e7143a8e2e13429b4c5997d0c439c32535b79def3221970fc5b162cf,Bom produto Gostei muito do produto deu certinho ficou joia!Na falta do original esse supri muito bem e não é tão carro.Pena que os correios estão demorando muito pra entregar e ainda tive que buscar na agencia.,positivo + negativo,Yes,Automotivo,1979,M,3
2680ab724be2569ab52dc67a756689565515282d595cee8106b0a7cf38ee1d6c,"Bom produto O produto é de boa qualidade e auxilia na proteção da tampa traseira do aparelho, que risca muito fácil",positivo,Yes,Celulares e Smartphones,1979,F,3
0dca2973c9f12df9fcee2342822aafd6e5ee1621eb7aa022e6afd91207812885,"Bom produto O que não gostei q não tem musicas, apenas um som 7 segundos quando puxa a cordinha.",positivo + negativo,Yes,Bebês,1979,F,3
a9c9f760e85803bfcaf195199ec5bca24cc4bd7c16ef64f5f26dee45d2a609ad,"Bom produto, com ressalvas Produto funciona bem, no entanto a bateria dura no máximo 1hora. Além disso, o som fica mais baixo do que no cabo.",positivo + negativo,Yes,Automotivo,1979,F,3
43c0301d23b48e6004836a3ed272ebd85be68f0d8b0fab37ce69b7683e2a1143,"Bom Um produto que estou pela primeira vez tomando, mas segundo alguns médicos para quem tem problemas na tireóide, assim como eu, precisa suplementar.",positivo,Yes,Suplementos e Vitaminas,1979,F,3
36f1df40784eb7a8faa473c4201afdd8d94d5a32300f8b77e072735aac00490e,"Bonitinho, mas... Lindo produto, purificador eficaz, mas assustadoramente frágil.",positivo + negativo,No,Casa e Construção,1979,M,3
d9ebac703727e21a33ff8f0dd9e04759f04824791ed502df66bddf60de373b06,bonito conforme a foto mas interno os reparos de barracha muuuito ruim ja ressecou e esgarcou tive q trocar todos por de cilicone se viesse de cilicone seria perfeito,positivo + negativo,No,Casa e Construção,1979,M,3
5c1e7d7902cd8a212f9ee3fa52f9203342c0535e4212436037327e12fd604c93,"bonitos Gostei dos pratos. Já tinha alguns de outro jogo.  Achei os pratos rasos meio empenados, mas está tudo bem!",positivo + negativo,Yes,Utilidades Domésticas,1979,F,3
a3169a7907df6048f2c20b41ee8624c19359c35abef435c4df5cd5193ec0f015,Bonitos Pelas ilustrações achei q fossem maiores. Mais o material é  bom. Sao bonitos. E resistentes. Gostei. Prático,positivo + negativo,Yes,Utilidades Domésticas,1979,F,3
718c8ecf2d45b30f55f0481530c693299204445dfa3f915ad5a8e9ff159a5661,"Câmera boa, iluminação ruim, Câmera com ângulo bom, entrega super rápida, porém não recebi nota fiscal nem comprovante de garantia, luz muito fraca não ilumina nada e o manual poderia ser em português, mas recorri ao YouTube e instalei.porem a câmera muito boa e fácil instalação o difícil é configurar",positivo + negativo,Yes,Casa e Construção,1979,M,3
380fea22b5bbc49aa03054a93e26af8f6fbac637e4bd35ebfd080d457964f5ba,"Cancelei a compra Cancelei a compra pois não pude aguardar o longo prazo de entrega. Por isso, não posso valiar a qualidade do produto",negativo,No,Móveis,1979,F,3
366a492e291023b00eb458f952c2257c60ffa2d2843f447c90195bf3dca1845e,Celular trava O celular fica travando muito. E tem apenas 2 meses de uso.,negativo,Yes,Celulares e Smartphones,1979,M,3
c3e6a6fd54ecf596c7614a44dcf5085cd180c3740d84e58cd4ff965878a89ec4,Comentario construtivo Olá bom dia;  Um produto bom com muitas funções! Se não foce esse problema de ta sempre carregando seria melhor ok.,positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
96ccda6de4e509d823f770cebed09900387f8fbe08407c58097ae4b294768989,Cumpre o que promete Atende as expectativas de um filtro polarizador. Produto com uma boa qualidade de construção. Materiais ok.,positivo,Yes,Câmeras e Filmadoras,1979,F,3
14c3835f9ff76df2b8c72d32a7c8bd881213150fb5021b7b4ecb2b5efb0221d5,cumpre o que promete Bom para fazer vitaminas e shakes. fácil de limpar após o uso (que é o problema de liquidificadores maiores para bater uma vitamina apenas) Design bonito. Potência OK para triturar gelo.,positivo,Yes,Eletroportáteis,1979,M,3
faf97801e1c6f3a86f5a5e5d205154a85e2d5c3ec7bec85f7887172b89f3ad84,Cumpre o que promete Cumpre o que promete e chegou antes da data estipulada.,positivo,Yes,Automotivo,1979,M,3
ac964211176964d26054f0be2a3fb91628ff22fadf4b4058fee82f4c157c4cbf,Cumpre o que promete Esse é meu segundo aparelho. O primeiro caiu de ponta e amassou o pino que movimenta as laminas. Achei frágil nesse ponto. Mas de tudo é um produto muito bom! Recomendo.,positivo + negativo,Yes,Beleza e Perfumaria,1979,M,3
7b847131619a9087dbaecac12ee7679656766956d361184de2c6a388bfe81898,"Cumpre o que promete Ótimo aparelho, recarrega rápido, porém bateria acaba rápido também.  Eu uso muito, deve ser por isso.",positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
c7db2206bf16408148f844d3374d730e40f5f5379f692bad42dab3b2efb2044c,"Cumpre o que promete Poderia ter um acabamento melhor, mas não é ruim. O detalhe negativo é o cabo, que com frequencia encolhe, mas fora isso funciona como o esperado.",positivo + negativo,Yes,Utilidades Domésticas,1979,M,3
dca8e00999c1557fc04c249e1730707f48166ac3f650c32e9882a8f855ce1970,Defeito O celular muito bonito excelente a camera. Porem com dois meses de uso deu defeito não liga mais.,positivo + negativo,No,Celulares e Smartphones,1979,F,3
7da50dc7c841ec194a2f469e96c9be75571ff458a3e74ce3b208b4f8c4162f33,"Descontentamento com o produto entregue! Minha única questão é q na imagem divulgada para venda tem uma figura de urso, e no produto recebido não!",negativo,No,Saúde,1979,M,3
530fd45d1c7fc7e0f09d08c2249a8b4b24bc7323a1f2595923ed54826f5466b1,Dúvida Bom dia.... Gostaria de saber se esse modelo da Philco tem o aplicativo Netflix?? Acabei de compra e nem deu conta disso...so dps vendo os comentários de uma outro modelo.uma cliente xateado porq a q ela comprou não tem..... Será q depende do modelo??  Se alguém puder uma resposta  Grato....,neutro,Yes,TV e Home Theater,1979,M,3
8b0879626163b4d06e566454fac05cc098d148335220069fcea9c331a39baf74,"Dúvida Gostaria de adquirir esse boneco pro meu filho, mais quero saber se Esse boneco é o de 30cm?",neutro,Yes,Brinquedos,1979,F,3
f42c8dc357ba121a05ee86439139caba6d98a5503a15ccc6c3abf072a34de405,Dúvida Quero saber como colocar uma senha porque tá muito fácil de qualquer um abrir o cadeado.está tudo no 0000,neutro,No,Esporte e Lazer,1979,M,3
5715a3c6a5177df45c260f01911516e8f10a1eb19771c738db99594d1655dfd8,É bom o produto. O produto é bom. Comprei  tamanho P  pro meu filho de 9 anos .Não servil mas como tenho um de 13 anos ficou ótimo  pra ele .,positivo + negativo,Yes,Moda,1979,F,3
da7012768ff3c2862c17c4b7ede289cf1172e8e38bc0bc0cf23f349afe014f91,"É muito bom o produto. Eu recomendo esse produto, não usei muito o produto mais já da para perceber que é bom.",positivo,Yes,Casa e Construção,1979,F,3
ed252766d3a50c2ef274bf8a522cae8d04062446e643eb81c1832414a19b38d8,"Eficiente para o uso Bom produto, peca na cerâmica Frontal. Muito fraca e sem flash",positivo + negativo,Yes,Celulares e Smartphones,1979,M,3
be318e3e98c2deea541d052cc49c91bb66a90f5c0c307cab8a60c86cdec5e1d3,"Ele é bom,e prático Porém aquelas barrinhas de alumínio q sustentam ele aberto,as vezes saem do lugar e o peso das cadeiras fazem com q elas entortem,tem uns q já vem com uma mão francesa articulada ,bem melhor,mais resistente e prática Fica a dica",positivo + negativo,Yes,Esporte e Lazer,1979,M,3
0c61123d62a4ec23f6a3d37e81646f193f3a09827538f5d77ed4c87652439818,"Entrega antes do Previsto Fiquei satisfeita, entregaram antes da data prevista o que para mim já foi muito bom, a unica coisa que achei chato foi que não atualizam as informações referente a entrega no site, mais de resto tudo ok",positivo + negativo,Yes,Papelaria,1979,F,3
279bccb8cf673d096ba3367fa5428b6052dfbc946062df83cdd4501ae2b67e6b,"Entrega muito bem o que promete! O Aparelho entrega o que promete! Boa qualidade de som e imagem e fácil instalação e configuração. Tem função Smart que funciona bem, mesmo não tendo NETFLIX (Já vi muitos chorando por causa disso por aqui! Então antes de comprar leia as especificações com atenção), mas pra quem já tem Chromecast a função é até dispensável. Comprei e compraria de novo.",positivo,Yes,TV e Home Theater,1979,M,3
d0310c4f8784235fbd82cdc8410c45478ecb653314afcc5e490b8acb8530e622,"Entrega muito ruim. Comprei e optei por retirar na loja. Antes de fechar o pedido o prazo era de dois dias, pra minha surpresa quando fechei o pedido foi para sete dias, maior que se fosse entregar em casa.  Já comprei em outras lojas do grupo ( Shoptime, Submarino, Sou barato e etc. ) Nunca demorou tanto, sem falar nos concorrentes cujo as entregas para retirar o prazo é de um dia útil.",negativo,No,Celulares e Smartphones,1979,F,3
148c1474a544bc9d549110b4b1a6de984dad06f496396ed1cfb91ae63854ab18,"Entrega o que promete O produto é ideal para viagens e para quem não precisa de um secador de alta potência e/ou com múltiplas funções. É simples, pequeno e eficiente. Recomendo",positivo,Yes,Beleza e Perfumaria,1979,F,3
dcea9274b0c53fb316e8a7f8d93b9e5c19b8d476b6233c199e1711e157b12188,eu recomendo produto muito bom fico muito bonito depois de montado,positivo,Yes,Móveis,1979,M,3
068feddc9a8c5985223b91605025cf850a02fd69330d4a21e1efe8c7190ca053,"Fácil de configurar É bom, fácil de configurar, mas o nome dele na conexão está outro diferente do número do modelo. Verifiquem tudo o que aparecer com TP-LINK até achar esse modelo. No mais pega bem dentro de casa. E olha que moro num apto de blocos de concreto e não de tijolos entre as paredes das dependências.",positivo + negativo,Yes,Informática e Acessórios,1979,F,3
4843888dd725c1326ea20194b99a28e44fb6741ef3edd65081ca32a7f05cb3f2,"Fácil de usar Balança em Kg e libra, facil de usar. fui me pesar e gostei no inicio deu uma diferença para baixo, kkkk mas depois voltou a realidade.",positivo + negativo,Yes,Saúde,1979,M,3
7a6918fb15b1a2b0f689125826e9ef267d24204bd2c242f62aa5170261c9663a,"Falta adesivo. O produto em si é bom, mas, veio faltando o adesivo da marca Yamaha, que na foto que mostra para nós comprarmos tem o adesivo. O meu produto veio sem, gostaria de recber os adesivos.",positivo + negativo,No,Automotivo,1979,M,3
fe53d4db4e22f437a457742a017044f6214502ca69b51ed451365ea71bd663d5,Falta de estoque Não tenho como avaliar o produto pois o parceiro de vocês não tinha estoque do produto. Vendeu sem ter. Apesar do transtorno o valor do produto já foi estornado.,negativo,No,Games,1979,F,3
6e695147a273b53da651a7ec216689ce0eae7e2af9ef06cff4f027b4aef0421e,"ferro Muito bom, recomendo, e um produto com designer bonito, e boa qualidade, até o momento está atendendo conforme especificações técnicas mostradas com exceção do jato de vapor vertical, que na minha opinião achei fraco(mas também pode ser que não usei corretamente), porém como esta função não é de uso habitual não teve influência negativa. Também optei por este produto devido as avaliações que li sobre o produto, que e um bom parâmetro de decisão de compra.",positivo + negativo,Yes,Eletroportáteis,1979,M,3
491abbc951f9d21932e819e1997a286f01b43f9ea1b93c51b7c3cabd5371a2d6,"Fio curto o produto é  bom pelo preço,  porém p quem precisa trabalhar em volta de cadeira o fio é  curto!",positivo + negativo,Yes,Beleza e Perfumaria,1979,F,3
6c4aab13454551f3975f6d7adfd25d194143f1fbffac5021642e89210ff2fc52,"Funciona bem, mas não é original Embora o anúncio do produto diga que é um ""original"", na verdade não é. Não há sequer indicação do fabricante na embalagem. O CD de instalação não funciona para Windows 10. É necessário configurar o driver à mão. Recomendo seguir as instruções neste vídeo: https://www.youtube.com/watch?v=hB72ot3udto   Apesar disso, o produto funciona bem. É uma alternativa barata para não deixar os joysticks comendo poeira no fundo da gaveta.",positivo + negativo,Yes,Games,1979,M,3
c4a2d4fb4f94db48ad4a87cad5b268fe5183561b100eaa35ebbfc20d1b9d8b8e,Gaveteiro Gostei apesar de ser um pouco pequeno mas me sera de grande utilidade,positivo + negativo,Yes,Móveis,1979,F,3
2fbd38734ee7ea8dba69b7594ea994cc2ad9b2c7f3dec98a52bf1fce427d39bf,gostaria de foto de dentro do prduto.................................................................................................................................................................................................................................,neutro,Yes,Móveis,1979,F,3
86268f5c942b3430346e3184f7ea48481fbb43876b8ec9222feddb11075b984e,"GOSTARIA DE SABER Oi boa noite, eu gostaria muito de saber se vem com o carregador e fone pq ja fiz a compra e estou esperando chegar! pf Webfones me responda",neutro,Yes,Celulares e Smartphones,1979,F,3
a21d3fe5e152f8c7dcfb1cd340e6ebf2f530b33c4b1dfe9018f022b6cb9f8ba7,"Gostei bastante! Ela é muito boa, esquenta rápido, porém faltou a graduação para se ter noção do tanto de água que se quer esquentar.",positivo + negativo,Yes,Eletroportáteis,1979,F,3
880e12407bc072df2a368e94eeff96fad3648bb037b5513fd7b2b77906c6c96b,"Gostei da tv Gostei da tv, só achei que o volume dessa televisão é baixo, coloco no último e mesmo assim não é tão alto, em comparação com a tv de outra marca que tenho em minha casa. Mas do resto é ótima!",positivo + negativo,Yes,TV e Home Theater,1979,M,3
6aacd368222060804292284cce8dc4cc90e49b33ff4e1a11ba89c3b230df67d4,"gostei do produto como eu imagina gostei do produto como eu imagina, indico a loja sim para comprar este produto",positivo,Yes,Beleza e Perfumaria,1979,F,3
152348e9bbbd116a29d31ff63f27ee2ba6f9ec6dedd95534bebd6e236d8b1c53,"Gostei do produto estou satisfeita Estou satisfeita com o produto,a cama é linda e meu filho amou. Recomendo par outros pais presentearem seus filhos o quarto fica lindo.",positivo,Yes,Móveis,1979,F,3
f531a391decdd4678fd0717f496a7aaf12fa3331da1c75ed8234ac38466bf0ef,"gostei do produto Eu gostei muito do produto,minha única reclamação em relação a ele é que deveria ser um pouco maior no comprimento pq fica mto curto na parte das costas",positivo + negativo,Yes,Saúde,1979,F,3
